time,x,y,vx,vy,v0,angle
0.17,5.888972745734182,3.2499070000000017,34.64101615137755,18.332300000000018,40,30
0.18000000000000002,6.235382907247957,3.432249000000002,34.64101615137755,18.23420000000002,40,30
0.19000000000000003,6.5817930687617325,3.613610000000002,34.64101615137755,18.13610000000002,40,30
0.20000000000000004,6.928203230275508,3.7939900000000026,34.64101615137755,18.03800000000002,40,30
0.21000000000000005,7.274613391789283,3.9733890000000027,34.64101615137755,17.939900000000023,40,30
0.22000000000000006,7.621023553303059,4.151807000000003,34.64101615137755,17.841800000000024,40,30
0.23000000000000007,7.967433714816834,4.329244000000004,34.64101615137755,17.743700000000025,40,30
0.24000000000000007,8.31384387633061,4.505700000000004,34.64101615137755,17.645600000000027,40,30
0.25000000000000006,8.660254037844386,4.681175000000004,34.64101615137755,17.547500000000028,40,30
0.26000000000000006,9.00666419935816,4.855669000000004,34.64101615137755,17.44940000000003,40,30
0.2700000000000001,9.353074360871936,5.029182000000005,34.64101615137755,17.35130000000003,40,30
0.2800000000000001,9.699484522385712,5.201714000000005,34.64101615137755,17.25320000000003,40,30
0.2900000000000001,10.045894683899487,5.373265000000005,34.64101615137755,17.155100000000033,40,30
0.3000000000000001,10.392304845413262,5.543835000000006,34.64101615137755,17.057000000000034,40,30
0.3100000000000001,10.738715006927038,5.713424000000006,34.64101615137755,16.958900000000035,40,30
0.3200000000000001,11.085125168440813,5.882032000000007,34.64101615137755,16.860800000000037,40,30
0.3300000000000001,11.431535329954588,6.049659000000007,34.64101615137755,16.762700000000038,40,30
0.34000000000000014,11.777945491468364,6.216305000000007,34.64101615137755,16.66460000000004,40,30
0.35000000000000014,12.124355652982139,6.381970000000008,34.64101615137755,16.56650000000004,40,30
0.36000000000000015,12.470765814495914,6.546654000000008,34.64101615137755,16.46840000000004,40,30
0.37000000000000016,12.81717597600969,6.710357000000009,34.64101615137755,16.370300000000043,40,30
0.38000000000000017,13.163586137523465,6.8730790000000095,34.64101615137755,16.272200000000044,40,30
0.3900000000000002,13.50999629903724,7.03482000000001,34.64101615137755,16.174100000000045,40,30
0.4000000000000002,13.856406460551016,7.19558000000001,34.64101615137755,16.076000000000047,40,30
0.4100000000000002,14.202816622064791,7.355359000000011,34.64101615137755,15.977900000000046,40,30
0.4200000000000002,14.549226783578566,7.5141570000000115,34.64101615137755,15.879800000000046,40,30
0.4300000000000002,14.895636945092342,7.671974000000012,34.64101615137755,15.781700000000045,40,30
0.4400000000000002,15.242047106606117,7.828810000000012,34.64101615137755,15.683600000000045,40,30
0.45000000000000023,15.588457268119893,7.984665000000013,34.64101615137755,15.585500000000044,40,30
0.46000000000000024,15.934867429633668,8.139539000000013,34.64101615137755,15.487400000000044,40,30
0.47000000000000025,16.281277591147443,8.293432000000013,34.64101615137755,15.389300000000043,40,30
0.48000000000000026,16.62768775266122,8.446344000000014,34.64101615137755,15.291200000000043,40,30
0.49000000000000027,16.974097914174997,8.598275000000015,34.64101615137755,15.193100000000042,40,30
0.5000000000000002,17.320508075688775,8.749225000000015,34.64101615137755,15.095000000000041,40,30
0.5100000000000002,17.66691823720255,8.899194000000016,34.64101615137755,14.996900000000041,40,30
0.5200000000000002,18.01332839871633,9.048182000000017,34.64101615137755,14.89880000000004,40,30
0.5300000000000002,18.359738560230106,9.196189000000016,34.64101615137755,14.80070000000004,40,30
0.5400000000000003,18.706148721743883,9.343215000000017,34.64101615137755,14.70260000000004,40,30
0.5500000000000003,19.05255888325766,9.489260000000018,34.64101615137755,14.604500000000039,40,30
0.5600000000000003,19.398969044771437,9.634324000000017,34.64101615137755,14.506400000000038,40,30
0.5700000000000003,19.745379206285214,9.778407000000017,34.64101615137755,14.408300000000038,40,30
0.5800000000000003,20.09178936779899,9.921509000000018,34.64101615137755,14.310200000000037,40,30
0.5900000000000003,20.43819952931277,10.063630000000018,34.64101615137755,14.212100000000037,40,30
0.6000000000000003,20.784609690826546,10.204770000000018,34.64101615137755,14.114000000000036,40,30
0.6100000000000003,21.131019852340323,10.344929000000018,34.64101615137755,14.015900000000036,40,30
0.6200000000000003,21.4774300138541,10.48410700000002,34.64101615137755,13.917800000000035,40,30
0.6300000000000003,21.823840175367877,10.62230400000002,34.64101615137755,13.819700000000035,40,30
0.6400000000000003,22.170250336881654,10.75952000000002,34.64101615137755,13.721600000000034,40,30
0.6500000000000004,22.51666049839543,10.89575500000002,34.64101615137755,13.623500000000034,40,30
0.6600000000000004,22.86307065990921,11.03100900000002,34.64101615137755,13.525400000000033,40,30
0.6700000000000004,23.209480821422986,11.16528200000002,34.64101615137755,13.427300000000033,40,30
0.6800000000000004,23.555890982936763,11.298574000000022,34.64101615137755,13.329200000000032,40,30
0.6900000000000004,23.90230114445054,11.430885000000021,34.64101615137755,13.231100000000032,40,30
0.7000000000000004,24.248711305964317,11.562215000000021,34.64101615137755,13.133000000000031,40,30
0.7100000000000004,24.595121467478094,11.692564000000022,34.64101615137755,13.03490000000003,40,30
0.7200000000000004,24.94153162899187,11.821932000000022,34.64101615137755,12.93680000000003,40,30
0.7300000000000004,25.28794179050565,11.950319000000022,34.64101615137755,12.83870000000003,40,30
0.7400000000000004,25.634351952019426,12.077725000000022,34.64101615137755,12.740600000000029,40,30
0.7500000000000004,25.980762113533203,12.204150000000023,34.64101615137755,12.642500000000028,40,30
0.7600000000000005,26.32717227504698,12.329594000000023,34.64101615137755,12.544400000000028,40,30
0.7700000000000005,26.673582436560757,12.454057000000024,34.64101615137755,12.446300000000027,40,30
0.7800000000000005,27.019992598074534,12.577539000000025,34.64101615137755,12.348200000000027,40,30
0.7900000000000005,27.36640275958831,12.700040000000024,34.64101615137755,12.250100000000026,40,30
0.8000000000000005,27.71281292110209,12.821560000000025,34.64101615137755,12.152000000000026,40,30
0.8100000000000005,28.059223082615866,12.942099000000026,34.64101615137755,12.053900000000025,40,30
0.8200000000000005,28.405633244129643,13.061657000000025,34.64101615137755,11.955800000000025,40,30
0.8300000000000005,28.75204340564342,13.180234000000025,34.64101615137755,11.857700000000024,40,30
0.8400000000000005,29.098453567157197,13.297830000000026,34.64101615137755,11.759600000000024,40,30
0.8500000000000005,29.444863728670974,13.414445000000025,34.64101615137755,11.661500000000023,40,30
0.8600000000000005,29.79127389018475,13.530079000000026,34.64101615137755,11.563400000000023,40,30
0.8700000000000006,30.13768405169853,13.644732000000026,34.64101615137755,11.465300000000022,40,30
